oracle_natural_account,description,parent1_code,parent1_description,parent2_code,parent2_description,parent3_code,parent3_description,parent4_code,parent4_description,parent5_code,parent5_description,financial_category,financial_sub_category,danaos_name,danaos_description_details,danaos_description_sub,danaos_description_main
616438,,616000,OTHER VOYAGE EXPENSES,616000,OTHER VOYAGE EXPENSES,616000,OTHER VOYAGE EXPENSES,610000,VESSEL VOYAGE EXPENSES,600000,EXPENSES,Expense,Vessel Voyage Costs,,,,
616442,,616000,OTHER VOYAGE EXPENSES,616000,OTHER VOYAGE EXPENSES,616000,OTHER VOYAGE EXPENSES,610000,VESSEL VOYAGE EXPENSES,600000,EXPENSES,Expense,Vessel Voyage Costs,,,,
616444,,616000,OTHER VOYAGE EXPENSES,616000,OTHER VOYAGE EXPENSES,616000,OTHER VOYAGE EXPENSES,610000,VESSEL VOYAGE EXPENSES,600000,EXPENSES,Expense,Vessel Voyage Costs,,,,
616446,,616000,OTHER VOYAGE EXPENSES,616000,OTHER VOYAGE EXPENSES,616000,OTHER VOYAGE EXPENSES,610000,VESSEL VOYAGE EXPENSES,600000,EXPENSES,Expense,Vessel Voyage Costs,,,,
616448,,616000,OTHER VOYAGE EXPENSES,616000,OTHER VOYAGE EXPENSES,616000,OTHER VOYAGE EXPENSES,610000,VESSEL VOYAGE EXPENSES,600000,EXPENSES,Expense,Vessel Voyage Costs,,,,
616154,,616000,OTHER VOYAGE EXPENSES,616000,OTHER VOYAGE EXPENSES,616000,OTHER VOYAGE EXPENSES,610000,VESSEL VOYAGE EXPENSES,600000,EXPENSES,Expense,Vessel Voyage Costs,,,,
616158,,616000,OTHER VOYAGE EXPENSES,616000,OTHER VOYAGE EXPENSES,616000,OTHER VOYAGE EXPENSES,610000,VESSEL VOYAGE EXPENSES,600000,EXPENSES,Expense,Vessel Voyage Costs,,,,
616204,,616000,OTHER VOYAGE EXPENSES,616000,OTHER VOYAGE EXPENSES,616000,OTHER VOYAGE EXPENSES,610000,VESSEL VOYAGE EXPENSES,600000,EXPENSES,Expense,Vessel Voyage Costs,,,,
616162,,616000,OTHER VOYAGE EXPENSES,616000,OTHER VOYAGE EXPENSES,616000,OTHER VOYAGE EXPENSES,610000,VESSEL VOYAGE EXPENSES,600000,EXPENSES,Expense,Vessel Voyage Costs,,,,
616164,,616000,OTHER VOYAGE EXPENSES,616000,OTHER VOYAGE EXPENSES,616000,OTHER VOYAGE EXPENSES,610000,VESSEL VOYAGE EXPENSES,600000,EXPENSES,Expense,Vessel Voyage Costs,,,,
616166,,616000,OTHER VOYAGE EXPENSES,616000,OTHER VOYAGE EXPENSES,616000,OTHER VOYAGE EXPENSES,610000,VESSEL VOYAGE EXPENSES,600000,EXPENSES,Expense,Vessel Voyage Costs,,,,
616236,,616000,OTHER VOYAGE EXPENSES,616000,OTHER VOYAGE EXPENSES,616000,OTHER VOYAGE EXPENSES,610000,VESSEL VOYAGE EXPENSES,600000,EXPENSES,Expense,Vessel Voyage Costs,,,,
616156,,616000,OTHER VOYAGE EXPENSES,616000,OTHER VOYAGE EXPENSES,616000,OTHER VOYAGE EXPENSES,610000,VESSEL VOYAGE EXPENSES,600000,EXPENSES,Expense,Vessel Voyage Costs,,,,
616128,,616000,OTHER VOYAGE EXPENSES,616000,OTHER VOYAGE EXPENSES,616000,OTHER VOYAGE EXPENSES,610000,VESSEL VOYAGE EXPENSES,600000,EXPENSES,Expense,Vessel Voyage Costs,,,,
616452,,616000,OTHER VOYAGE EXPENSES,616000,OTHER VOYAGE EXPENSES,616000,OTHER VOYAGE EXPENSES,610000,VESSEL VOYAGE EXPENSES,600000,EXPENSES,Expense,Vessel Voyage Costs,,,,
111002,VESSELS - OWNED,111000,"PROPERTY, PLANT AND EQUIPMENT",111000,"PROPERTY, PLANT AND EQUIPMENT",111000,"PROPERTY, PLANT AND EQUIPMENT",110000,NON-CURRENT ASSETS,100000,ASSETS,Asset,"Property, plant, and equipment",,,,
111004,VESSELS - RIGHT OF USE,111000,"PROPERTY, PLANT AND EQUIPMENT",111000,"PROPERTY, PLANT AND EQUIPMENT",111000,"PROPERTY, PLANT AND EQUIPMENT",110000,NON-CURRENT ASSETS,100000,ASSETS,Asset,"Property, plant, and equipment",,,,
111006,VESSELS - DEFERRED DRY DOCK EXPENDITURE,111000,"PROPERTY, PLANT AND EQUIPMENT",111000,"PROPERTY, PLANT AND EQUIPMENT",111000,"PROPERTY, PLANT AND EQUIPMENT",110000,NON-CURRENT ASSETS,100000,ASSETS,Asset,"Property, plant, and equipment",,,,
111008,VESSELS - UNDER CONSTRUCTION,111000,"PROPERTY, PLANT AND EQUIPMENT",111000,"PROPERTY, PLANT AND EQUIPMENT",111000,"PROPERTY, PLANT AND EQUIPMENT",110000,NON-CURRENT ASSETS,100000,ASSETS,Asset,"Property, plant, and equipment",,,,
111022,COMPUTERS & SOFTWARE,111000,"PROPERTY, PLANT AND EQUIPMENT",111000,"PROPERTY, PLANT AND EQUIPMENT",111000,"PROPERTY, PLANT AND EQUIPMENT",110000,NON-CURRENT ASSETS,100000,ASSETS,Asset,"Property, plant, and equipment",,,,
111024,OFFICE EQUIPMENT,111000,"PROPERTY, PLANT AND EQUIPMENT",111000,"PROPERTY, PLANT AND EQUIPMENT",111000,"PROPERTY, PLANT AND EQUIPMENT",110000,NON-CURRENT ASSETS,100000,ASSETS,Asset,"Property, plant, and equipment",,,,
111026,FURNITURES AND FITTINGS,111000,"PROPERTY, PLANT AND EQUIPMENT",111000,"PROPERTY, PLANT AND EQUIPMENT",111000,"PROPERTY, PLANT AND EQUIPMENT",110000,NON-CURRENT ASSETS,100000,ASSETS,Asset,"Property, plant, and equipment",,,,
111028,LEASEHOLD IMPROVEMENTS,111000,"PROPERTY, PLANT AND EQUIPMENT",111000,"PROPERTY, PLANT AND EQUIPMENT",111000,"PROPERTY, PLANT AND EQUIPMENT",110000,NON-CURRENT ASSETS,100000,ASSETS,Asset,"Property, plant, and equipment",,,,
111032,OFFICE - RIGHT OF USE,111000,"PROPERTY, PLANT AND EQUIPMENT",111000,"PROPERTY, PLANT AND EQUIPMENT",111000,"PROPERTY, PLANT AND EQUIPMENT",110000,NON-CURRENT ASSETS,100000,ASSETS,Asset,"Property, plant, and equipment",,,,
111034,PLANT & MACHINERY,111000,"PROPERTY, PLANT AND EQUIPMENT",111000,"PROPERTY, PLANT AND EQUIPMENT",111000,"PROPERTY, PLANT AND EQUIPMENT",110000,NON-CURRENT ASSETS,100000,ASSETS,Asset,"Property, plant, and equipment",,,,
111036,OTHER ASSETS UNDER CONSTRUCTION,111000,"PROPERTY, PLANT AND EQUIPMENT",111000,"PROPERTY, PLANT AND EQUIPMENT",111000,"PROPERTY, PLANT AND EQUIPMENT",110000,NON-CURRENT ASSETS,100000,ASSETS,Asset,"Property, plant, and equipment",,,,
111098,ASSETS CLEARING ACCOUNT - SYSTEM ACCOUNT,111000,"PROPERTY, PLANT AND EQUIPMENT",111000,"PROPERTY, PLANT AND EQUIPMENT",111000,"PROPERTY, PLANT AND EQUIPMENT",110000,NON-CURRENT ASSETS,100000,ASSETS,Asset,"Property, plant, and equipment",,,,
113002,ACC DEP - VESSELS - OWNED,113000,ACCUMULATED DEPRECIATION,113000,ACCUMULATED DEPRECIATION,113000,ACCUMULATED DEPRECIATION,110000,NON-CURRENT ASSETS,100000,ASSETS,Asset,Accumulated depreciation,,,,
113004,ACC DEP - VESSELS - RIGHT OF USE,113000,ACCUMULATED DEPRECIATION,113000,ACCUMULATED DEPRECIATION,113000,ACCUMULATED DEPRECIATION,110000,NON-CURRENT ASSETS,100000,ASSETS,Asset,Accumulated depreciation,,,,
113006,ACC DEP - VESSELS - DEFERRED DRY DOCK EXPENDITURE,113000,ACCUMULATED DEPRECIATION,113000,ACCUMULATED DEPRECIATION,113000,ACCUMULATED DEPRECIATION,110000,NON-CURRENT ASSETS,100000,ASSETS,Asset,Accumulated depreciation,,,,
113022,ACC DEP - COMPUTERS & SOFTWARE,113000,ACCUMULATED DEPRECIATION,113000,ACCUMULATED DEPRECIATION,113000,ACCUMULATED DEPRECIATION,110000,NON-CURRENT ASSETS,100000,ASSETS,Asset,Accumulated depreciation,,,,
113024,ACC DEP - OFFICE EQUIPMENT,113000,ACCUMULATED DEPRECIATION,113000,ACCUMULATED DEPRECIATION,113000,ACCUMULATED DEPRECIATION,110000,NON-CURRENT ASSETS,100000,ASSETS,Asset,Accumulated depreciation,,,,
113026,ACC DEP - FURNITURES AND FITTINGS,113000,ACCUMULATED DEPRECIATION,113000,ACCUMULATED DEPRECIATION,113000,ACCUMULATED DEPRECIATION,110000,NON-CURRENT ASSETS,100000,ASSETS,Asset,Accumulated depreciation,,,,
113028,ACC DEP - LEASEHOLD IMPROVEMENTS,113000,ACCUMULATED DEPRECIATION,113000,ACCUMULATED DEPRECIATION,113000,ACCUMULATED DEPRECIATION,110000,NON-CURRENT ASSETS,100000,ASSETS,Asset,Accumulated depreciation,,,,
113032,ACC DEP - OFFICE - RIGHT OF USE,113000,ACCUMULATED DEPRECIATION,113000,ACCUMULATED DEPRECIATION,113000,ACCUMULATED DEPRECIATION,110000,NON-CURRENT ASSETS,100000,ASSETS,Asset,Accumulated depreciation,,,,
113034,ACC DEP - PLANT & MACHINERY,113000,ACCUMULATED DEPRECIATION,113000,ACCUMULATED DEPRECIATION,113000,ACCUMULATED DEPRECIATION,110000,NON-CURRENT ASSETS,100000,ASSETS,Asset,Accumulated depreciation,,,,
113098,DEFERRED ACCUMULATED DEPRECIATION - SYSTEM ACCOUNT,113000,ACCUMULATED DEPRECIATION,113000,ACCUMULATED DEPRECIATION,113000,ACCUMULATED DEPRECIATION,110000,NON-CURRENT ASSETS,100000,ASSETS,Asset,Accumulated depreciation,,,,
115002,IMPAIRMENT PROVISION - VESSELS - OWNED,115000,PROVISION FOR IMPAIRMENT,115000,PROVISION FOR IMPAIRMENT,115000,PROVISION FOR IMPAIRMENT,110000,NON-CURRENT ASSETS,100000,ASSETS,Asset,Accumulated depreciation,,,,
115004,IMPAIRMENT PROVISION - VESSELS - RIGHT OF USE,115000,PROVISION FOR IMPAIRMENT,115000,PROVISION FOR IMPAIRMENT,115000,PROVISION FOR IMPAIRMENT,110000,NON-CURRENT ASSETS,100000,ASSETS,Asset,Accumulated depreciation,,,,
116002,DEFERRED TAX ASSET,116000,DEFERRED INCOME TAX ASSET,116000,DEFERRED INCOME TAX ASSET,116000,DEFERRED INCOME TAX ASSET,110000,NON-CURRENT ASSETS,100000,ASSETS,Asset,Other assets,,,,
117002,HEDGE - INTEREST RATE SWAPS - NON-CURRENT ASSET,117000,DERIVATIVE FINANCIAL INSTRUMENTS - NON-CURRENT ASSET,117000,DERIVATIVE FINANCIAL INSTRUMENTS - NON-CURRENT ASSET,117000,DERIVATIVE FINANCIAL INSTRUMENTS - NON-CURRENT ASSET,110000,NON-CURRENT ASSETS,100000,ASSETS,Asset,Other assets,,,,
117004,HEDGE - OTHER INSTRUMENTS - NON-CURRENT ASSET,117000,DERIVATIVE FINANCIAL INSTRUMENTS - NON-CURRENT ASSET,117000,DERIVATIVE FINANCIAL INSTRUMENTS - NON-CURRENT ASSET,117000,DERIVATIVE FINANCIAL INSTRUMENTS - NON-CURRENT ASSET,110000,NON-CURRENT ASSETS,100000,ASSETS,Asset,Other assets,,,,
117052,NON-HEDGE - INTEREST RATE SWAPS - NON-CURRENT ASSET,117000,DERIVATIVE FINANCIAL INSTRUMENTS - NON-CURRENT ASSET,117000,DERIVATIVE FINANCIAL INSTRUMENTS - NON-CURRENT ASSET,117000,DERIVATIVE FINANCIAL INSTRUMENTS - NON-CURRENT ASSET,110000,NON-CURRENT ASSETS,100000,ASSETS,Asset,Other assets,,,,
117054,NON-HEDGE - OTHER INSTRUMENTS - NON-CURRENT ASSET,117000,DERIVATIVE FINANCIAL INSTRUMENTS - NON-CURRENT ASSET,117000,DERIVATIVE FINANCIAL INSTRUMENTS - NON-CURRENT ASSET,117000,DERIVATIVE FINANCIAL INSTRUMENTS - NON-CURRENT ASSET,110000,NON-CURRENT ASSETS,100000,ASSETS,Asset,Other assets,,,,
118002,INVESTMENT IN SUBSIDIARIES,118000,INVESTMENT IN SUBSIDIARIES / ASSOCIATES,118000,INVESTMENT IN SUBSIDIARIES / ASSOCIATES,118000,INVESTMENT IN SUBSIDIARIES / ASSOCIATES,110000,NON-CURRENT ASSETS,100000,ASSETS,Asset,Other assets,,,,
118004,INVESTMENT IN ASSOCIATES,118000,INVESTMENT IN SUBSIDIARIES / ASSOCIATES,118000,INVESTMENT IN SUBSIDIARIES / ASSOCIATES,118000,INVESTMENT IN SUBSIDIARIES / ASSOCIATES,110000,NON-CURRENT ASSETS,100000,ASSETS,Asset,Other assets,,,,
119002,LOAN TO HOLDING COMPANY ,119000,LOAN TO HOLDING COMPANY - NON CURRENT,119000,LOAN TO HOLDING COMPANY - NON CURRENT,119000,LOAN TO HOLDING COMPANY - NON CURRENT,110000,NON-CURRENT ASSETS,100000,ASSETS,Asset,Other assets,,,,
121002,LAND AND BUILDINGS PROPERTIES,121000,INVESTMENT PROPERTIES,121000,INVESTMENT PROPERTIES,121000,INVESTMENT PROPERTIES,110000,NON-CURRENT ASSETS,100000,ASSETS,Asset,"Property, plant, and equipment",,,,
122002,ACC DEP - LAND AND BUILDINGS ,122000,INVESTMENT PROPERTIES - ACCUMULATED DEPRECIATION,122000,INVESTMENT PROPERTIES - ACCUMULATED DEPRECIATION,122000,INVESTMENT PROPERTIES - ACCUMULATED DEPRECIATION,110000,NON-CURRENT ASSETS,100000,ASSETS,Asset,Accumulated depreciation,,,,
123002,FINANCE LEASE RECEIVABLES - VESSELS - NON CURRENT,123000,TRADE AND OTHER RECEIVABLES - NON CURRENT,123000,TRADE AND OTHER RECEIVABLES - NON CURRENT,123000,TRADE AND OTHER RECEIVABLES - NON CURRENT,110000,NON-CURRENT ASSETS,100000,ASSETS,Asset,Other assets,,,,
131002,CASH - SGD,131000,CASH AT HAND,131000,CASH AT HAND,131000,CASH AT HAND,130000,CURRENT ASSETS,100000,ASSETS,Asset,Cash,,,,
131004,CASH - USD,131000,CASH AT HAND,131000,CASH AT HAND,131000,CASH AT HAND,130000,CURRENT ASSETS,100000,ASSETS,Asset,Cash,,,,
131006,CASH - GBP,131000,CASH AT HAND,131000,CASH AT HAND,131000,CASH AT HAND,130000,CURRENT ASSETS,100000,ASSETS,Asset,Cash,,,,
131008,CASH - EUR,131000,CASH AT HAND,131000,CASH AT HAND,131000,CASH AT HAND,130000,CURRENT ASSETS,100000,ASSETS,Asset,Cash,,,,
131012,PETTY CASH,131000,CASH AT HAND,131000,CASH AT HAND,131000,CASH AT HAND,130000,CURRENT ASSETS,100000,ASSETS,Asset,Cash,,,,
133002,QP BNP SG - ADMIRAL (FD),133000,CASH AT BANK,133000,CASH AT BANK,133000,CASH AT BANK,130000,CURRENT ASSETS,100000,ASSETS,Asset,Cash,,,,
133004,QP BNP SG - ADMIRAL - USD,133000,CASH AT BANK,133000,CASH AT BANK,133000,CASH AT BANK,130000,CURRENT ASSETS,100000,ASSETS,Asset,Cash,,,,
133006,QP BNP SG - QCT TITANIUM LTD (FD),133000,CASH AT BANK,133000,CASH AT BANK,133000,CASH AT BANK,130000,CURRENT ASSETS,100000,ASSETS,Asset,Cash,,,,
133008,QP BNP SG - QCT TITANIUM LTD - USD,133000,CASH AT BANK,133000,CASH AT BANK,133000,CASH AT BANK,130000,CURRENT ASSETS,100000,ASSETS,Asset,Cash,,,,
133012,QP BNP SG - SCOTTON (FD),133000,CASH AT BANK,133000,CASH AT BANK,133000,CASH AT BANK,130000,CURRENT ASSETS,100000,ASSETS,Asset,Cash,,,,
133014,QP BNP SG - SCOTTON - USD,133000,CASH AT BANK,133000,CASH AT BANK,133000,CASH AT BANK,130000,CURRENT ASSETS,100000,ASSETS,Asset,Cash,,,,
133016,QP BNY MELLON - PENLEET - USD - CUSTODY MAIN - 10570892100  ,133000,CASH AT BANK,133000,CASH AT BANK,133000,CASH AT BANK,130000,CURRENT ASSETS,100000,ASSETS,Asset,Cash,,,,
133018,QP BNY MELLON - PENLEET - USD - SUB 10570892110,133000,CASH AT BANK,133000,CASH AT BANK,133000,CASH AT BANK,130000,CURRENT ASSETS,100000,ASSETS,Asset,Cash,,,,
133022,QP BNY MELLON - PENLEET - USD - SUB 10570892120,133000,CASH AT BANK,133000,CASH AT BANK,133000,CASH AT BANK,130000,CURRENT ASSETS,100000,ASSETS,Asset,Cash,,,,
133024,QP CA - CIB SG - ADMIRAL (FD),133000,CASH AT BANK,133000,CASH AT BANK,133000,CASH AT BANK,130000,CURRENT ASSETS,100000,ASSETS,Asset,Cash,,,,
133026,QP CA - CIB SG - QCT TITANIUM LTD (FD),133000,CASH AT BANK,133000,CASH AT BANK,133000,CASH AT BANK,130000,CURRENT ASSETS,100000,ASSETS,Asset,Cash,,,,
133028,QP CBA SG - ADMIRAL (FD),133000,CASH AT BANK,133000,CASH AT BANK,133000,CASH AT BANK,130000,CURRENT ASSETS,100000,ASSETS,Asset,Cash,,,,
133032,QP CBA SG - QCT TITANIUM LTD (FD),133000,CASH AT BANK,133000,CASH AT BANK,133000,CASH AT BANK,130000,CURRENT ASSETS,100000,ASSETS,Asset,Cash,,,,
133034,QP CITI BRAZIL - SATCO - BRL - 113230029,133000,CASH AT BANK,133000,CASH AT BANK,133000,CASH AT BANK,130000,CURRENT ASSETS,100000,ASSETS,Asset,Cash,,,,
133036,QP CITI BRAZIL - SATCO - BRL - 113231017,133000,CASH AT BANK,133000,CASH AT BANK,133000,CASH AT BANK,130000,CURRENT ASSETS,100000,ASSETS,Asset,Cash,,,,
133038,QP CITI HK - QUBIC CRYSTAL LTD - USD,133000,CASH AT BANK,133000,CASH AT BANK,133000,CASH AT BANK,130000,CURRENT ASSETS,100000,ASSETS,Asset,Cash,,,,
133042,QP CITI NY - SATCO - USD,133000,CASH AT BANK,133000,CASH AT BANK,133000,CASH AT BANK,130000,CURRENT ASSETS,100000,ASSETS,Asset,Cash,,,,
133044,QP CITI NY - TANKERS BRAZIL - USD,133000,CASH AT BANK,133000,CASH AT BANK,133000,CASH AT BANK,130000,CURRENT ASSETS,100000,ASSETS,Asset,Cash,,,,
133046,QP CITI SG - ADMIRAL - EUR,133000,CASH AT BANK,133000,CASH AT BANK,133000,CASH AT BANK,130000,CURRENT ASSETS,100000,ASSETS,Asset,Cash,,,,
133048,QP CITI SG - ADMIRAL - GBP,133000,CASH AT BANK,133000,CASH AT BANK,133000,CASH AT BANK,130000,CURRENT ASSETS,100000,ASSETS,Asset,Cash,,,,
133052,QP CITI SG - ADMIRAL - JPY,133000,CASH AT BANK,133000,CASH AT BANK,133000,CASH AT BANK,130000,CURRENT ASSETS,100000,ASSETS,Asset,Cash,,,,
133054,QP CITI SG - ADMIRAL - SGD,133000,CASH AT BANK,133000,CASH AT BANK,133000,CASH AT BANK,130000,CURRENT ASSETS,100000,ASSETS,Asset,Cash,,,,
133056,QP CITI SG - ADMIRAL - USD,133000,CASH AT BANK,133000,CASH AT BANK,133000,CASH AT BANK,130000,CURRENT ASSETS,100000,ASSETS,Asset,Cash,,,,
133058,QP CITI SG - EPC 7 - USD,133000,CASH AT BANK,133000,CASH AT BANK,133000,CASH AT BANK,130000,CURRENT ASSETS,100000,ASSETS,Asset,Cash,,,,
133062,QP CITI SG - LONGLEIGH - USD,133000,CASH AT BANK,133000,CASH AT BANK,133000,CASH AT BANK,130000,CURRENT ASSETS,100000,ASSETS,Asset,Cash,,,,
133064,QP CITI SG - PENLEET - USD,133000,CASH AT BANK,133000,CASH AT BANK,133000,CASH AT BANK,130000,CURRENT ASSETS,100000,ASSETS,Asset,Cash,,,,
133066,QP CITI SG - QCT CHROMIUM LTD - EUR,133000,CASH AT BANK,133000,CASH AT BANK,133000,CASH AT BANK,130000,CURRENT ASSETS,100000,ASSETS,Asset,Cash,,,,
133068,QP CITI SG - QCT CHROMIUM LTD - USD,133000,CASH AT BANK,133000,CASH AT BANK,133000,CASH AT BANK,130000,CURRENT ASSETS,100000,ASSETS,Asset,Cash,,,,
133072,QP CITI SG - QCT TITANIUM LTD - USD,133000,CASH AT BANK,133000,CASH AT BANK,133000,CASH AT BANK,130000,CURRENT ASSETS,100000,ASSETS,Asset,Cash,,,,
133074,QP CITI SG - QUBIC PEARL LTD - SGD,133000,CASH AT BANK,133000,CASH AT BANK,133000,CASH AT BANK,130000,CURRENT ASSETS,100000,ASSETS,Asset,Cash,,,,
133076,QP CITI SG - QUBIC PEARL LTD - USD,133000,CASH AT BANK,133000,CASH AT BANK,133000,CASH AT BANK,130000,CURRENT ASSETS,100000,ASSETS,Asset,Cash,,,,
133078,QP CITI SG - QUBIC TOPAZ LTD - SGD,133000,CASH AT BANK,133000,CASH AT BANK,133000,CASH AT BANK,130000,CURRENT ASSETS,100000,ASSETS,Asset,Cash,,,,
133082,QP CITI SG - QUBIC TOPAZ LTD - USD,133000,CASH AT BANK,133000,CASH AT BANK,133000,CASH AT BANK,130000,CURRENT ASSETS,100000,ASSETS,Asset,Cash,,,,
133084,QP CITI SG - SCOTTON - USD,133000,CASH AT BANK,133000,CASH AT BANK,133000,CASH AT BANK,130000,CURRENT ASSETS,100000,ASSETS,Asset,Cash,,,,
133086,QP CITI SG - TIMBER - EUR,133000,CASH AT BANK,133000,CASH AT BANK,133000,CASH AT BANK,130000,CURRENT ASSETS,100000,ASSETS,Asset,Cash,,,,
133088,QP CITI SG - TIMBER - USD,133000,CASH AT BANK,133000,CASH AT BANK,133000,CASH AT BANK,130000,CURRENT ASSETS,100000,ASSETS,Asset,Cash,,,,
133092,QP CITI SG - WOODS FINANCE - GBP,133000,CASH AT BANK,133000,CASH AT BANK,133000,CASH AT BANK,130000,CURRENT ASSETS,100000,ASSETS,Asset,Cash,,,,
133094,QP CITI SG - WOODS FINANCE - USD,133000,CASH AT BANK,133000,CASH AT BANK,133000,CASH AT BANK,130000,CURRENT ASSETS,100000,ASSETS,Asset,Cash,,,,
133096,QP CITI UK - EPS CHARTERING - USD (RECEIPTS),133000,CASH AT BANK,133000,CASH AT BANK,133000,CASH AT BANK,130000,CURRENT ASSETS,100000,ASSETS,Asset,Cash,,,,
133098,QP CITI UK - PENWOOD SWAPCO - MARGIN CALL - USD,133000,CASH AT BANK,133000,CASH AT BANK,133000,CASH AT BANK,130000,CURRENT ASSETS,100000,ASSETS,Asset,Cash,,,,
133102,QP CLARKSONS - XCLAT HOLDINGS LTD - USD,133000,CASH AT BANK,133000,CASH AT BANK,133000,CASH AT BANK,130000,CURRENT ASSETS,100000,ASSETS,Asset,Cash,,,,
133104,QP CS ZURICH - ADMIRAL - SGD,133000,CASH AT BANK,133000,CASH AT BANK,133000,CASH AT BANK,130000,CURRENT ASSETS,100000,ASSETS,Asset,Cash,,,,
133106,QP CS ZURICH - ADMIRAL - USD,133000,CASH AT BANK,133000,CASH AT BANK,133000,CASH AT BANK,130000,CURRENT ASSETS,100000,ASSETS,Asset,Cash,,,,
133108,QP CS ZURICH - QCT TITANIUM LTD - USD,133000,CASH AT BANK,133000,CASH AT BANK,133000,CASH AT BANK,130000,CURRENT ASSETS,100000,ASSETS,Asset,Cash,,,,
133112,QP CS ZURICH - XCLAT HOLDINGS LTD - USD,133000,CASH AT BANK,133000,CASH AT BANK,133000,CASH AT BANK,130000,CURRENT ASSETS,100000,ASSETS,Asset,Cash,,,,
133114,QP DBS SG - ADMIRAL (FD),133000,CASH AT BANK,133000,CASH AT BANK,133000,CASH AT BANK,130000,CURRENT ASSETS,100000,ASSETS,Asset,Cash,,,,
133116,QP DBS SG - QCT TITANIUM LTD - USD,133000,CASH AT BANK,133000,CASH AT BANK,133000,CASH AT BANK,130000,CURRENT ASSETS,100000,ASSETS,Asset,Cash,,,,
133118,QP EXPRESSBANK BUL - EASTERN PACIFIC P VARNA - BGN,133000,CASH AT BANK,133000,CASH AT BANK,133000,CASH AT BANK,130000,CURRENT ASSETS,100000,ASSETS,Asset,Cash,,,,
133122,QP HCOB DE - ARZEL - USD - 1100374713 (OWNER RETENTION),133000,CASH AT BANK,133000,CASH AT BANK,133000,CASH AT BANK,130000,CURRENT ASSETS,100000,ASSETS,Asset,Cash,,,,
133124,QP HCOB DE - ARZEL - USD - 1100376631(ISSUER RETENTION),133000,CASH AT BANK,133000,CASH AT BANK,133000,CASH AT BANK,130000,CURRENT ASSETS,100000,ASSETS,Asset,Cash,,,,
133126,QP HCOB DE - ARZEL - USD - 1100376653(ISSUER EARNING),133000,CASH AT BANK,133000,CASH AT BANK,133000,CASH AT BANK,130000,CURRENT ASSETS,100000,ASSETS,Asset,Cash,,,,
133128,QP HSBC NY - ADMIRAL - USD,133000,CASH AT BANK,133000,CASH AT BANK,133000,CASH AT BANK,130000,CURRENT ASSETS,100000,ASSETS,Asset,Cash,,,,
133132,QP HSBC NY - HAJOCO - USD,133000,CASH AT BANK,133000,CASH AT BANK,133000,CASH AT BANK,130000,CURRENT ASSETS,100000,ASSETS,Asset,Cash,,,,
133134,QP IYOBANK SG - ADMIRAL - USD (FD),133000,CASH AT BANK,133000,CASH AT BANK,133000,CASH AT BANK,130000,CURRENT ASSETS,100000,ASSETS,Asset,Cash,,,,
133136,QP JPM NY - WARTON PARTNERS LLP - USD,133000,CASH AT BANK,133000,CASH AT BANK,133000,CASH AT BANK,130000,CURRENT ASSETS,100000,ASSETS,Asset,Cash,,,,
133138,QP KDB - ADMIRAL - USD (FD),133000,CASH AT BANK,133000,CASH AT BANK,133000,CASH AT BANK,130000,CURRENT ASSETS,100000,ASSETS,Asset,Cash,,,,
133142,QP NORDEA SG - ADMIRAL - USD,133000,CASH AT BANK,133000,CASH AT BANK,133000,CASH AT BANK,130000,CURRENT ASSETS,100000,ASSETS,Asset,Cash,,,,
133144,QP NORDEA SG - SCOTTON - USD,133000,CASH AT BANK,133000,CASH AT BANK,133000,CASH AT BANK,130000,CURRENT ASSETS,100000,ASSETS,Asset,Cash,,,,
133146,QP NORDEA SG - TIMBER - GBP,133000,CASH AT BANK,133000,CASH AT BANK,133000,CASH AT BANK,130000,CURRENT ASSETS,100000,ASSETS,Asset,Cash,,,,
133148,QP NORDEA SG - TIMBER - JPY,133000,CASH AT BANK,133000,CASH AT BANK,133000,CASH AT BANK,130000,CURRENT ASSETS,100000,ASSETS,Asset,Cash,,,,
133152,QP NORDEA SG - TIMBER - USD,133000,CASH AT BANK,133000,CASH AT BANK,133000,CASH AT BANK,130000,CURRENT ASSETS,100000,ASSETS,Asset,Cash,,,,
133154,QP OCBC SG - ADMIRAL - USD,133000,CASH AT BANK,133000,CASH AT BANK,133000,CASH AT BANK,130000,CURRENT ASSETS,100000,ASSETS,Asset,Cash,,,,
133156,QP OCBC SG - ADMIRAL - USD (FD),133000,CASH AT BANK,133000,CASH AT BANK,133000,CASH AT BANK,130000,CURRENT ASSETS,100000,ASSETS,Asset,Cash,,,,
133158,QP OCBC SG - QCT CHROMIUM LTD - EUR,133000,CASH AT BANK,133000,CASH AT BANK,133000,CASH AT BANK,130000,CURRENT ASSETS,100000,ASSETS,Asset,Cash,,,,
133162,QP OCBC SG - QCT CHROMIUM LTD - GBP,133000,CASH AT BANK,133000,CASH AT BANK,133000,CASH AT BANK,130000,CURRENT ASSETS,100000,ASSETS,Asset,Cash,,,,
133164,QP OCBC SG - QCT CHROMIUM LTD - JPY,133000,CASH AT BANK,133000,CASH AT BANK,133000,CASH AT BANK,130000,CURRENT ASSETS,100000,ASSETS,Asset,Cash,,,,
133166,QP OCBC SG - QCT CHROMIUM LTD - SGD,133000,CASH AT BANK,133000,CASH AT BANK,133000,CASH AT BANK,130000,CURRENT ASSETS,100000,ASSETS,Asset,Cash,,,,
